task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
wrapper.js 1563360326591 1563360369638 1563360369964 1563360369641 1563360369797 1563360369797 1563360369924 1563360369924 1563360369964
wrapper.js 1563360326591 1563360367984 1563360368279 1563360367987 1563360368136 1563360368137 1563360368218 1563360368218 1563360368278
wrapper.js 1563360326591 1563360368791 1563360369159 1563360368794 1563360368965 1563360368966 1563360369085 1563360369085 1563360369159
wrapper.js 1563360326591 1563360370839 1563360371176 1563360370842 1563360370980 1563360370980 1563360371126 1563360371126 1563360371176
wrapper.js 1563360326592 1563360374091 1563360374576 1563360374095 1563360374369 1563360374370 1563360374489 1563360374489 1563360374576
wrapper.js 1563360326591 1563360371426 1563360371763 1563360371429 1563360371605 1563360371605 1563360371724 1563360371724 1563360371762
wrapper.js 1563360326592 1563360373294 1563360373662 1563360373299 1563360373515 1563360373515 1563360373616 1563360373617 1563360373661
wrapper.js 1563360326592 1563360374089 1563360374499 1563360374168 1563360374302 1563360374303 1563360374408 1563360374408 1563360374499
wrapper.js 1563360326592 1563360372712 1563360373062 1563360372715 1563360372870 1563360372870 1563360373003 1563360373004 1563360373062
wrapper.js 1563360326590 1563360374876 1563360375348 1563360374880 1563360375240 1563360375240 1563360375306 1563360375306 1563360375348
wrapper.js 1563360326591 1563360375015 1563360375360 1563360375092 1563360375246 1563360375246 1563360375319 1563360375319 1563360375360
wrapper.js 1563360326591 1563360370299 1563360370643 1563360370302 1563360370461 1563360370461 1563360370536 1563360370536 1563360370643
wrapper.js 1563360326592 1563360372182 1563360372527 1563360372186 1563360372352 1563360372353 1563360372483 1563360372484 1563360372526
wrapper.js 1563360326592 1563360374835 1563360375185 1563360374838 1563360374994 1563360374994 1563360375073 1563360375073 1563360375185
wrapper.js 1563360326591 1563360374063 1563360374482 1563360374145 1563360374298 1563360374299 1563360374387 1563360374387 1563360374482
wrapper.js 1563360326592 1563360376164 1563360376504 1563360376167 1563360376323 1563360376323 1563360376452 1563360376453 1563360376503
wrapper.js 1563360326592 1563360375960 1563360376407 1563360375963 1563360376267 1563360376267 1563360376370 1563360376370 1563360376407
wrapper.js 1563360326591 1563360375731 1563360376096 1563360375734 1563360375932 1563360375933 1563360376036 1563360376036 1563360376096
wrapper.js 1563360326591 1563360378762 1563360379102 1563360378765 1563360378944 1563360378944 1563360379060 1563360379060 1563360379102
wrapper.js 1563360326591 1563360377382 1563360377806 1563360377387 1563360377601 1563360377601 1563360377694 1563360377694 1563360377806
vina 1563360400367 1563360444485 1563360570622 1563360444488 1563360444791 1563360444791 1563360570513 1563360570513 1563360570622
vina 1563360400418 1563360445755 1563360571347 1563360445758 1563360446051 1563360446052 1563360571288 1563360571288 1563360571347
vina 1563360395273 1563360445000 1563360570542 1563360445005 1563360445402 1563360445403 1563360570429 1563360570429 1563360570542
vina 1563360400403 1563360449296 1563360574363 1563360449299 1563360449672 1563360449672 1563360574281 1563360574281 1563360574363
vina_split 1563360595460 1563360641785 1563360642266 1563360641789 1563360642078 1563360642079 1563360642084 1563360642084 1563360642266
vina_split 1563360595457 1563360643941 1563360644324 1563360643944 1563360644168 1563360644168 1563360644173 1563360644174 1563360644324
vina_split 1563360600996 1563360645407 1563360645807 1563360645410 1563360645692 1563360645693 1563360645698 1563360645698 1563360645807
vina_split 1563360595167 1563360645890 1563360646263 1563360645893 1563360646115 1563360646115 1563360646121 1563360646121 1563360646262
vina 1563360400402 1563360442872 1563360653160 1563360442875 1563360443183 1563360443183 1563360653068 1563360653068 1563360653159
vina 1563360400409 1563360446296 1563360655249 1563360446298 1563360446608 1563360446608 1563360655202 1563360655202 1563360655248
vina 1563360405966 1563360449959 1563360659003 1563360450040 1563360450367 1563360450367 1563360658957 1563360658957 1563360659003
vina 1563360400409 1563360448697 1563360658684 1563360448701 1563360449004 1563360449005 1563360658581 1563360658582 1563360658683
vina 1563360395221 1563360444472 1563360660532 1563360444474 1563360444786 1563360444787 1563360660473 1563360660473 1563360660532
vina 1563360400365 1563360443647 1563360660126 1563360443649 1563360443948 1563360443949 1563360660069 1563360660069 1563360660125
vina 1563360400402 1563360448657 1563360665301 1563360448659 1563360448959 1563360448959 1563360665176 1563360665176 1563360665301
