task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
wrapper.js 1563355014528 1563355015104 1563355015306 1563355015105 1563355015193 1563355015193 1563355015263 1563355015263 1563355015306
wrapper.js 1563355014538 1563355015106 1563355015289 1563355015108 1563355015178 1563355015178 1563355015249 1563355015249 1563355015289
wrapper.js 1563355014537 1563355015095 1563355015322 1563355015096 1563355015187 1563355015187 1563355015258 1563355015257 1563355015321
wrapper.js 1563355014530 1563355015117 1563355015335 1563355015118 1563355015208 1563355015208 1563355015280 1563355015280 1563355015334
wrapper.js 1563355014524 1563355015096 1563355015299 1563355015097 1563355015176 1563355015176 1563355015248 1563355015247 1563355015298
wrapper.js 1563355014529 1563355015117 1563355015315 1563355015118 1563355015201 1563355015201 1563355015273 1563355015273 1563355015315
wrapper.js 1563355014525 1563355015127 1563355015344 1563355015128 1563355015217 1563355015217 1563355015288 1563355015288 1563355015344
wrapper.js 1563355014528 1563355015107 1563355015296 1563355015108 1563355015180 1563355015180 1563355015254 1563355015254 1563355015296
wrapper.js 1563355014538 1563355015131 1563355015331 1563355015133 1563355015217 1563355015218 1563355015291 1563355015291 1563355015331
wrapper.js 1563355014527 1563355015161 1563355015363 1563355015163 1563355015248 1563355015248 1563355015322 1563355015321 1563355015363
wrapper.js 1563355014528 1563355015074 1563355015296 1563355015075 1563355015178 1563355015178 1563355015249 1563355015249 1563355015296
wrapper.js 1563355014526 1563355015097 1563355015348 1563355015098 1563355015190 1563355015191 1563355015262 1563355015262 1563355015348
wrapper.js 1563355014536 1563355015137 1563355015360 1563355015138 1563355015231 1563355015231 1563355015304 1563355015304 1563355015360
wrapper.js 1563355014526 1563355015124 1563355015370 1563355015125 1563355015228 1563355015228 1563355015303 1563355015303 1563355015369
wrapper.js 1563355014537 1563355015149 1563355015344 1563355015150 1563355015233 1563355015233 1563355015304 1563355015304 1563355015344
wrapper.js 1563355014516 1563355015127 1563355015355 1563355015129 1563355015210 1563355015210 1563355015282 1563355015282 1563355015354
wrapper.js 1563355014526 1563355015178 1563355015401 1563355015179 1563355015271 1563355015272 1563355015343 1563355015343 1563355015400
wrapper.js 1563355014525 1563355015123 1563355015329 1563355015124 1563355015202 1563355015202 1563355015273 1563355015273 1563355015329
wrapper.js 1563355014527 1563355015117 1563355015374 1563355015118 1563355015235 1563355015236 1563355015319 1563355015319 1563355015374
wrapper.js 1563355014536 1563355015119 1563355015406 1563355015121 1563355015246 1563355015246 1563355015332 1563355015332 1563355015406
vina 1563355015836 1563355015979 1563355053242 1563355015979 1563355016107 1563355016107 1563355053190 1563355053190 1563355053242
vina 1563355015916 1563355016068 1563355053766 1563355016068 1563355016208 1563355016209 1563355053726 1563355053725 1563355053766
vina 1563355015917 1563355016045 1563355053100 1563355016045 1563355016180 1563355016180 1563355053040 1563355053040 1563355053100
vina 1563355015804 1563355015941 1563355053215 1563355015941 1563355016107 1563355016107 1563355053151 1563355053151 1563355053215
vina_split 1563355056638 1563355056868 1563355057105 1563355056869 1563355056972 1563355056972 1563355056976 1563355056976 1563355057105
vina_split 1563355056771 1563355056915 1563355057158 1563355056916 1563355057009 1563355057009 1563355057013 1563355057013 1563355057158
vina_split 1563355056861 1563355056980 1563355057203 1563355056980 1563355057114 1563355057114 1563355057118 1563355057118 1563355057203
vina_split 1563355056766 1563355056925 1563355057186 1563355056925 1563355057007 1563355057007 1563355057010 1563355057010 1563355057186
vina 1563355015915 1563355016085 1563355078197 1563355016085 1563355016219 1563355016219 1563355078159 1563355078159 1563355078197
vina 1563355015917 1563355016046 1563355077633 1563355016046 1563355016157 1563355016157 1563355077594 1563355077594 1563355077633
vina 1563355015915 1563355016005 1563355077278 1563355016005 1563355016128 1563355016128 1563355077185 1563355077185 1563355077278
vina 1563355015914 1563355016096 1563355078443 1563355016096 1563355016228 1563355016228 1563355078358 1563355078357 1563355078443
vina 1563355015914 1563355016057 1563355077283 1563355016058 1563355016178 1563355016178 1563355077224 1563355077224 1563355077283
vina 1563355015918 1563355016042 1563355077224 1563355016042 1563355016163 1563355016163 1563355077167 1563355077167 1563355077224
vina_split 1563355078682 1563355078845 1563355079033 1563355078845 1563355078941 1563355078941 1563355078944 1563355078944 1563355079033
vina_split 1563355078683 1563355078822 1563355079011 1563355078822 1563355078932 1563355078932 1563355078936 1563355078935 1563355079011
vina_split 1563355078677 1563355078791 1563355079014 1563355078791 1563355078895 1563355078895 1563355078899 1563355078899 1563355079014
vina_split 1563355078667 1563355078832 1563355079043 1563355078832 1563355078943 1563355078943 1563355078946 1563355078946 1563355079043
vina_split 1563355078671 1563355078809 1563355079015 1563355078809 1563355078898 1563355078898 1563355078901 1563355078901 1563355079015
vina_split 1563355078662 1563355078821 1563355079178 1563355078821 1563355078913 1563355078913 1563355078917 1563355078917 1563355079178
vina 1563355015893 1563355016006 1563355081311 1563355016007 1563355016202 1563355016202 1563355081251 1563355081251 1563355081311
vina 1563355015894 1563355016021 1563355081100 1563355016021 1563355016153 1563355016153 1563355081031 1563355081031 1563355081100
vina 1563355015895 1563355016029 1563355081250 1563355016029 1563355016161 1563355016161 1563355081197 1563355081197 1563355081250
vina 1563355015860 1563355016010 1563355081333 1563355016011 1563355016136 1563355016136 1563355081270 1563355081270 1563355081333
vina_split 1563355084402 1563355084564 1563355084725 1563355084564 1563355084649 1563355084649 1563355084652 1563355084652 1563355084725
vina_split 1563355084392 1563355084561 1563355084726 1563355084561 1563355084660 1563355084660 1563355084663 1563355084663 1563355084726
vina_split 1563355084388 1563355084544 1563355084732 1563355084544 1563355084645 1563355084645 1563355084649 1563355084648 1563355084732
vina_split 1563355084393 1563355084563 1563355084768 1563355084563 1563355084687 1563355084687 1563355084690 1563355084690 1563355084768
vina 1563355015916 1563355016029 1563355111309 1563355016029 1563355016172 1563355016172 1563355111151 1563355111151 1563355111309
vina_split 1563355111949 1563355112150 1563355112351 1563355112151 1563355112257 1563355112257 1563355112261 1563355112261 1563355112351
vina 1563355015794 1563355015936 1563355114262 1563355015937 1563355016111 1563355016112 1563355114191 1563355114191 1563355114262
vina 1563355015896 1563355016080 1563355114044 1563355016080 1563355016186 1563355016186 1563355113985 1563355113985 1563355114044
vina 1563355015904 1563355016077 1563355113145 1563355016077 1563355016210 1563355016211 1563355113081 1563355113080 1563355113145
vina 1563355015896 1563355016032 1563355113720 1563355016033 1563355016178 1563355016178 1563355113652 1563355113652 1563355113720
vina 1563355015896 1563355016049 1563355113808 1563355016049 1563355016178 1563355016178 1563355113742 1563355113742 1563355113808
vina_split 1563355117675 1563355117820 1563355118001 1563355117820 1563355117905 1563355117905 1563355117909 1563355117908 1563355118001
vina_split 1563355117647 1563355117830 1563355118012 1563355117830 1563355117919 1563355117919 1563355117922 1563355117922 1563355118012
vina_split 1563355117644 1563355117808 1563355118010 1563355117808 1563355117913 1563355117913 1563355117917 1563355117917 1563355118010
vina_split 1563355117662 1563355117813 1563355118027 1563355117813 1563355117933 1563355117933 1563355117937 1563355117937 1563355118027
vina_split 1563355117647 1563355117800 1563355118056 1563355117800 1563355117906 1563355117906 1563355117909 1563355117909 1563355118056
