task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
wrapper.js 1563353428318 1563353428957 1563353429581 1563353428958 1563353429207 1563353429207 1563353429510 1563353429509 1563353429581
wrapper.js 1563353428306 1563353428899 1563353429562 1563353428900 1563353429164 1563353429165 1563353429486 1563353429486 1563353429562
wrapper.js 1563353428317 1563353428904 1563353429566 1563353428905 1563353429167 1563353429167 1563353429489 1563353429489 1563353429566
wrapper.js 1563353428319 1563353428972 1563353429619 1563353428974 1563353429224 1563353429225 1563353429547 1563353429546 1563353429618
wrapper.js 1563353428318 1563353428895 1563353429520 1563353428897 1563353429140 1563353429140 1563353429460 1563353429460 1563353429520
wrapper.js 1563353428348 1563353428954 1563353429630 1563353428956 1563353429217 1563353429217 1563353429539 1563353429539 1563353429630
wrapper.js 1563353428308 1563353428943 1563353429569 1563353428944 1563353429191 1563353429192 1563353429511 1563353429511 1563353429569
wrapper.js 1563353428309 1563353428896 1563353429573 1563353428898 1563353429172 1563353429172 1563353429493 1563353429492 1563353429572
wrapper.js 1563353428311 1563353428952 1563353429581 1563353428953 1563353429215 1563353429215 1563353429518 1563353429518 1563353429581
wrapper.js 1563353428311 1563353428898 1563353429564 1563353428900 1563353429161 1563353429161 1563353429465 1563353429465 1563353429564
wrapper.js 1563353428310 1563353428903 1563353429581 1563353428904 1563353429177 1563353429177 1563353429479 1563353429479 1563353429581
wrapper.js 1563353428320 1563353428908 1563353429584 1563353428909 1563353429185 1563353429185 1563353429487 1563353429487 1563353429584
wrapper.js 1563353428318 1563353428931 1563353429615 1563353428932 1563353429206 1563353429206 1563353429526 1563353429526 1563353429615
wrapper.js 1563353428310 1563353428916 1563353429587 1563353428917 1563353429174 1563353429175 1563353429479 1563353429479 1563353429587
wrapper.js 1563353428312 1563353428939 1563353429500 1563353428940 1563353429153 1563353429153 1563353429431 1563353429430 1563353429500
wrapper.js 1563353428319 1563353428971 1563353429631 1563353428972 1563353429233 1563353429233 1563353429552 1563353429552 1563353429630
wrapper.js 1563353428305 1563353428893 1563353429532 1563353428895 1563353429145 1563353429145 1563353429465 1563353429465 1563353429531
wrapper.js 1563353428309 1563353428943 1563353429581 1563353428944 1563353429206 1563353429206 1563353429526 1563353429526 1563353429581
wrapper.js 1563353428298 1563353428921 1563353429587 1563353428922 1563353429194 1563353429194 1563353429516 1563353429515 1563353429587
wrapper.js 1563353428320 1563353428909 1563353429573 1563353428910 1563353429170 1563353429171 1563353429490 1563353429490 1563353429573
vina 1563353430081 1563353430205 1563353579468 1563353430205 1563353430778 1563353430778 1563353579335 1563353579335 1563353579468
vina 1563353430088 1563353430215 1563353580369 1563353430215 1563353430755 1563353430755 1563353580294 1563353580294 1563353580369
vina_split 1563353580520 1563353580623 1563353581241 1563353580623 1563353580905 1563353580905 1563353580984 1563353580967 1563353581241
vina_split 1563353580323 1563353581567 1563353582058 1563353581568 1563353581844 1563353581844 1563353581864 1563353581864 1563353582058
vina 1563353430101 1563353430226 1563353581047 1563353430226 1563353430771 1563353430771 1563353580970 1563353580970 1563353581047
vina 1563353430081 1563353430247 1563353580381 1563353430247 1563353430824 1563353430824 1563353580285 1563353580284 1563353580381
vina_split 1563353585769 1563353586039 1563353586467 1563353586039 1563353586283 1563353586283 1563353586286 1563353586286 1563353586467
vina_split 1563353585772 1563353586090 1563353586673 1563353586090 1563353586369 1563353586369 1563353586449 1563353586429 1563353586673
vina 1563353430100 1563353430284 1563353669722 1563353430285 1563353430809 1563353430809 1563353669628 1563353669628 1563353669722
vina_split 1563353670431 1563353670763 1563353671301 1563353670764 1563353671048 1563353671048 1563353671109 1563353671109 1563353671301
vina 1563353430091 1563353430263 1563353678683 1563353430263 1563353430825 1563353430825 1563353678608 1563353678608 1563353678683
vina_split 1563353680124 1563353680369 1563353680904 1563353680369 1563353680625 1563353680625 1563353680687 1563353680687 1563353680904
vina 1563353430053 1563353430176 1563353680265 1563353430176 1563353430785 1563353430785 1563353680207 1563353680207 1563353680265
vina 1563353430033 1563353430172 1563353680229 1563353430172 1563353430793 1563353430793 1563353680173 1563353680173 1563353680229
vina 1563353430062 1563353430205 1563353680862 1563353430205 1563353430788 1563353430788 1563353680787 1563353680787 1563353680862
vina 1563353430061 1563353430186 1563353680733 1563353430186 1563353430797 1563353430797 1563353680638 1563353680638 1563353680733
