task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
wrapper.js 1563354611511 1563354612132 1563354612407 1563354612134 1563354612247 1563354612247 1563354612336 1563354612336 1563354612406
wrapper.js 1563354611523 1563354612101 1563354612348 1563354612102 1563354612198 1563354612198 1563354612287 1563354612287 1563354612347
wrapper.js 1563354611516 1563354612173 1563354612437 1563354612174 1563354612305 1563354612305 1563354612397 1563354612397 1563354612437
wrapper.js 1563354611513 1563354612162 1563354612478 1563354612163 1563354612277 1563354612277 1563354612364 1563354612364 1563354612478
wrapper.js 1563354611524 1563354612135 1563354612431 1563354612136 1563354612286 1563354612286 1563354612376 1563354612376 1563354612430
wrapper.js 1563354611514 1563354612200 1563354612481 1563354612201 1563354612332 1563354612332 1563354612424 1563354612423 1563354612481
wrapper.js 1563354611513 1563354612132 1563354612359 1563354612133 1563354612228 1563354612228 1563354612318 1563354612318 1563354612359
wrapper.js 1563354611513 1563354612215 1563354612466 1563354612216 1563354612315 1563354612315 1563354612411 1563354612410 1563354612466
wrapper.js 1563354611504 1563354612140 1563354612393 1563354612142 1563354612238 1563354612238 1563354612332 1563354612332 1563354612393
wrapper.js 1563354611523 1563354612211 1563354612443 1563354612212 1563354612304 1563354612304 1563354612393 1563354612392 1563354612443
wrapper.js 1563354611522 1563354612183 1563354612404 1563354612184 1563354612273 1563354612273 1563354612363 1563354612363 1563354612404
wrapper.js 1563354611515 1563354612174 1563354612428 1563354612175 1563354612268 1563354612268 1563354612356 1563354612355 1563354612428
wrapper.js 1563354611524 1563354612124 1563354612378 1563354612126 1563354612221 1563354612221 1563354612323 1563354612322 1563354612378
wrapper.js 1563354611514 1563354612136 1563354612404 1563354612137 1563354612242 1563354612242 1563354612336 1563354612336 1563354612404
wrapper.js 1563354611516 1563354612193 1563354612442 1563354612195 1563354612291 1563354612291 1563354612391 1563354612391 1563354612442
wrapper.js 1563354611517 1563354612194 1563354612446 1563354612196 1563354612293 1563354612293 1563354612383 1563354612383 1563354612445
wrapper.js 1563354611512 1563354612145 1563354612398 1563354612146 1563354612237 1563354612237 1563354612326 1563354612326 1563354612397
wrapper.js 1563354611510 1563354612148 1563354612411 1563354612149 1563354612248 1563354612248 1563354612342 1563354612342 1563354612410
wrapper.js 1563354611515 1563354612168 1563354612509 1563354612169 1563354612265 1563354612265 1563354612362 1563354612362 1563354612509
wrapper.js 1563354611523 1563354612180 1563354612469 1563354612181 1563354612313 1563354612313 1563354612398 1563354612398 1563354612469
vina 1563354612979 1563354613103 1563354662274 1563354613103 1563354613229 1563354613229 1563354662206 1563354662206 1563354662274
vina 1563354612932 1563354613056 1563354663679 1563354613056 1563354613248 1563354613248 1563354663575 1563354663575 1563354663679
vina 1563354612973 1563354613120 1563354663209 1563354613121 1563354613274 1563354613274 1563354663157 1563354663157 1563354663209
vina 1563354612974 1563354613088 1563354662208 1563354613088 1563354613245 1563354613245 1563354662138 1563354662138 1563354662208
vina_split 1563354664517 1563354664608 1563354664828 1563354664608 1563354664713 1563354664713 1563354664717 1563354664716 1563354664828
vina_split 1563354664428 1563354664666 1563354664941 1563354664666 1563354664816 1563354664816 1563354664819 1563354664819 1563354664941
