task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
wrapper.js 1563357733218 1563357773691 1563357774013 1563357773694 1563357773883 1563357773883 1563357773948 1563357773948 1563357774013
wrapper.js 1563357733219 1563357774608 1563357774819 1563357774611 1563357774708 1563357774709 1563357774781 1563357774781 1563357774819
wrapper.js 1563357733220 1563357776705 1563357776941 1563357776708 1563357776809 1563357776810 1563357776874 1563357776874 1563357776941
wrapper.js 1563357733219 1563357774004 1563357774273 1563357774007 1563357774165 1563357774165 1563357774231 1563357774231 1563357774273
wrapper.js 1563357733219 1563357780348 1563357780545 1563357780350 1563357780448 1563357780448 1563357780515 1563357780515 1563357780544
wrapper.js 1563357733219 1563357780520 1563357780723 1563357780524 1563357780609 1563357780609 1563357780676 1563357780676 1563357780722
wrapper.js 1563357733219 1563357778659 1563357778923 1563357778662 1563357778817 1563357778818 1563357778883 1563357778883 1563357778923
wrapper.js 1563357733218 1563357779079 1563357779359 1563357779082 1563357779193 1563357779194 1563357779260 1563357779260 1563357779358
wrapper.js 1563357733220 1563357783191 1563357783404 1563357783196 1563357783291 1563357783292 1563357783359 1563357783359 1563357783403
wrapper.js 1563357733220 1563357782451 1563357782697 1563357782486 1563357782591 1563357782591 1563357782657 1563357782658 1563357782697
wrapper.js 1563357733219 1563357777921 1563357778134 1563357777924 1563357778027 1563357778027 1563357778094 1563357778094 1563357778134
wrapper.js 1563357733217 1563357780583 1563357780815 1563357780586 1563357780705 1563357780706 1563357780771 1563357780772 1563357780815
wrapper.js 1563357733219 1563357780360 1563357780585 1563357780365 1563357780483 1563357780483 1563357780548 1563357780548 1563357780585
wrapper.js 1563357733220 1563357780424 1563357780744 1563357780428 1563357780582 1563357780582 1563357780647 1563357780647 1563357780744
wrapper.js 1563357733220 1563357781419 1563357781680 1563357781424 1563357781569 1563357781570 1563357781637 1563357781637 1563357781680
wrapper.js 1563357733339 1563357781528 1563357781769 1563357781530 1563357781648 1563357781648 1563357781713 1563357781713 1563357781768
wrapper.js 1563357733218 1563357779854 1563357780112 1563357779905 1563357780003 1563357780004 1563357780071 1563357780071 1563357780112
wrapper.js 1563357733219 1563357778939 1563357779204 1563357778943 1563357779099 1563357779099 1563357779164 1563357779164 1563357779203
wrapper.js 1563357733219 1563357779224 1563357779499 1563357779227 1563357779392 1563357779393 1563357779458 1563357779458 1563357779498
wrapper.js 1563357733220 1563357782188 1563357782424 1563357782191 1563357782306 1563357782307 1563357782373 1563357782373 1563357782424
vina 1563357807091 1563357848321 1563357912462 1563357848324 1563357848504 1563357848505 1563357912414 1563357912414 1563357912461
vina 1563357807077 1563357850816 1563357915198 1563357850820 1563357851054 1563357851055 1563357915116 1563357915116 1563357915198
vina 1563357807084 1563357852661 1563357917064 1563357852664 1563357852903 1563357852903 1563357917016 1563357917016 1563357917063
vina 1563357809397 1563357856535 1563357920902 1563357856538 1563357856707 1563357856707 1563357920834 1563357920835 1563357920901
vina 1563357807059 1563357848545 1563357958417 1563357848548 1563357848719 1563357848719 1563357958358 1563357958359 1563357958417
vina 1563357807068 1563357852520 1563357959126 1563357852523 1563357852700 1563357852700 1563357959051 1563357959051 1563357959125
vina 1563357807051 1563357848316 1563357958689 1563357848319 1563357848549 1563357848550 1563357958601 1563357958601 1563357958689
vina 1563357801633 1563357848542 1563357955303 1563357848545 1563357848719 1563357848719 1563357955249 1563357955249 1563357955303
vina 1563357799362 1563357844947 1563357954919 1563357844950 1563357845198 1563357845199 1563357954855 1563357954855 1563357954918
vina 1563357804041 1563357848124 1563357955155 1563357848129 1563357848362 1563357848362 1563357955044 1563357955044 1563357955154
vina 1563357807085 1563357852883 1563357959684 1563357852886 1563357853063 1563357853064 1563357959624 1563357959624 1563357959684
vina 1563357807060 1563357853248 1563357959911 1563357853253 1563357853446 1563357853447 1563357959844 1563357959844 1563357959911
vina 1563357807084 1563357855723 1563357962467 1563357855726 1563357855899 1563357855899 1563357962392 1563357962392 1563357962466
vina 1563357807068 1563357856615 1563357967391 1563357856618 1563357856834 1563357856834 1563357967327 1563357967327 1563357967390
vina_split 1563357938860 1563357985174 1563357985461 1563357985177 1563357985369 1563357985370 1563357985375 1563357985376 1563357985461
vina_split 1563357944255 1563357985493 1563357985774 1563357985496 1563357985700 1563357985701 1563357985706 1563357985706 1563357985774
vina_split 1563357944246 1563357987551 1563357987844 1563357987555 1563357987738 1563357987738 1563357987743 1563357987743 1563357987843
