task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
haplotype_caller 1564771182101 1564771209869 1564771286956 1564771209875 1564771239919 1564771239919 1564771286844 1564771286845 1564771286955
haplotype_caller 1564771182101 1564771208901 1564771283072 1564771208908 1564771232619 1564771232620 1564771282972 1564771282972 1564771283071
haplotype_caller 1564771182102 1564771211838 1564771288085 1564771211845 1564771237096 1564771237097 1564771287916 1564771287916 1564771288084
haplotype_caller 1564771182101 1564771210647 1564771283133 1564771210654 1564771246906 1564771246907 1564771283031 1564771283031 1564771283133
haplotype_caller 1564771194283 1564771221737 1564771283705 1564771221744 1564771246387 1564771246387 1564771283591 1564771283591 1564771283704
haplotype_caller 1564771182133 1564771208850 1564771285787 1564771208856 1564771238821 1564771238822 1564771285649 1564771285649 1564771285787
haplotype_caller 1564771182101 1564771210862 1564771291188 1564771210869 1564771236702 1564771236702 1564771291095 1564771291095 1564771291188
haplotype_caller 1564771194285 1564771221352 1564771293733 1564771221360 1564771244583 1564771244584 1564771293635 1564771293636 1564771293733
haplotype_caller 1564771194283 1564771224774 1564771295460 1564771224780 1564771253182 1564771253183 1564771295300 1564771295300 1564771295460
haplotype_caller 1564771182101 1564771212180 1564771297921 1564771212190 1564771247079 1564771247080 1564771297798 1564771297798 1564771297920
haplotype_caller 1564771194282 1564771223557 1564771296597 1564771223564 1564771247559 1564771247560 1564771296510 1564771296510 1564771296596
haplotype_caller 1564771202880 1564771231662 1564771300505 1564771231670 1564771258470 1564771258471 1564771300391 1564771300392 1564771300505
haplotype_caller 1564771182133 1564771209671 1564771299387 1564771209677 1564771248879 1564771248879 1564771299284 1564771299284 1564771299387
haplotype_caller 1564771182101 1564771210624 1564771302034 1564771210630 1564771258727 1564771258727 1564771301954 1564771301954 1564771302033
haplotype_caller 1564771182132 1564771210804 1564771299327 1564771210810 1564771242657 1564771242658 1564771299229 1564771299230 1564771299326
haplotype_caller 1564771182102 1564771209172 1564771299576 1564771209180 1564771258009 1564771258010 1564771299445 1564771299445 1564771299575
haplotype_caller 1564771194284 1564771222414 1564771304546 1564771222421 1564771258526 1564771258527 1564771304450 1564771304451 1564771304546
haplotype_caller 1564771182100 1564771209612 1564771306416 1564771209620 1564771258029 1564771258029 1564771306342 1564771306342 1564771306415
haplotype_caller 1564771194284 1564771222484 1564771309749 1564771222490 1564771271111 1564771271111 1564771309638 1564771309638 1564771309748
haplotype_caller 1564771202851 1564771230522 1564771307357 1564771230528 1564771256760 1564771256760 1564771307264 1564771307264 1564771307357
haplotype_caller 1564771182101 1564771210615 1564771308351 1564771210622 1564771259243 1564771259243 1564771308230 1564771308230 1564771308350
haplotype_caller 1564771194283 1564771222372 1564771315751 1564771222378 1564771269566 1564771269566 1564771315661 1564771315661 1564771315751
haplotype_caller 1564771214179 1564771243063 1564771314076 1564771243069 1564771269250 1564771269251 1564771313984 1564771313984 1564771314075
haplotype_caller 1564771194282 1564771220754 1564771314187 1564771220760 1564771269363 1564771269363 1564771314086 1564771314086 1564771314186
haplotype_caller 1564771206188 1564771235695 1564771319123 1564771235701 1564771276997 1564771276998 1564771319023 1564771319023 1564771319123
haplotype_caller 1564771219629 1564771245191 1564771319235 1564771245197 1564771271504 1564771271505 1564771319143 1564771319143 1564771319234
haplotype_caller 1564771211121 1564771240699 1564771319608 1564771240705 1564771268717 1564771268718 1564771319478 1564771319478 1564771319607
haplotype_caller 1564771202658 1564771231091 1564771323145 1564771231098 1564771279212 1564771279212 1564771323047 1564771323047 1564771323144
haplotype_caller 1564771219286 1564771247026 1564771321188 1564771247032 1564771270857 1564771270857 1564771321079 1564771321079 1564771321188
haplotype_caller 1564771213581 1564771241579 1564771320445 1564771241585 1564771270143 1564771270143 1564771320333 1564771320333 1564771320445
haplotype_caller 1564771182100 1564771209582 1564771321079 1564771209588 1564771252889 1564771252890 1564771320929 1564771320929 1564771321079
haplotype_caller 1564771194282 1564771222397 1564771323712 1564771222404 1564771269715 1564771269715 1564771323628 1564771323628 1564771323711
haplotype_caller 1564771206416 1564771233987 1564771328984 1564771233993 1564771282430 1564771282430 1564771328858 1564771328858 1564771328984
haplotype_caller 1564771222777 1564771250351 1564771326811 1564771250357 1564771275022 1564771275022 1564771326743 1564771326744 1564771326811
haplotype_caller 1564771206254 1564771237741 1564771324237 1564771237747 1564771273770 1564771273771 1564771324151 1564771324151 1564771324236
haplotype_caller 1564771211006 1564771238157 1564771325426 1564771238164 1564771270510 1564771270510 1564771325326 1564771325326 1564771325425
haplotype_caller 1564771206052 1564771236138 1564771329815 1564771236145 1564771281829 1564771281830 1564771329741 1564771329742 1564771329815
haplotype_caller 1564771206012 1564771235134 1564771329226 1564771235140 1564771259562 1564771259562 1564771329131 1564771329131 1564771329226
haplotype_caller 1564771202812 1564771231167 1564771330081 1564771231176 1564771279829 1564771279830 1564771330000 1564771330000 1564771330080
haplotype_caller 1564771211321 1564771239197 1564771333357 1564771239203 1564771265333 1564771265333 1564771333211 1564771333212 1564771333356
haplotype_caller 1564771219272 1564771247068 1564771335833 1564771247074 1564771295705 1564771295705 1564771335752 1564771335752 1564771335833
haplotype_caller 1564771214909 1564771245367 1564771338176 1564771245373 1564771294016 1564771294016 1564771338107 1564771338107 1564771338175
haplotype_caller 1564771219882 1564771245917 1564771343025 1564771245923 1564771294232 1564771294232 1564771342883 1564771342884 1564771343024
haplotype_caller 1564771219252 1564771247073 1564771347085 1564771247079 1564771295942 1564771295943 1564771346989 1564771346989 1564771347084
haplotype_caller 1564771301632 1564771328444 1564771394651 1564771328450 1564771355858 1564771355858 1564771394538 1564771394538 1564771394651
haplotype_caller 1564771312127 1564771340607 1564771404697 1564771340616 1564771367367 1564771367368 1564771404613 1564771404613 1564771404696
haplotype_caller 1564771307634 1564771336720 1564771411587 1564771336726 1564771361525 1564771361525 1564771411461 1564771411461 1564771411587
haplotype_caller 1564771312127 1564771339981 1564771413911 1564771339989 1564771364594 1564771364595 1564771413836 1564771413836 1564771413911
haplotype_caller 1564771307634 1564771335566 1564771417432 1564771335573 1564771361338 1564771361338 1564771417367 1564771417367 1564771417431
haplotype_caller 1564771313634 1564771340551 1564771416090 1564771340557 1564771369073 1564771369073 1564771415926 1564771415926 1564771416089
haplotype_caller 1564771302601 1564771336726 1564771418400 1564771336733 1564771364092 1564771364092 1564771418311 1564771418312 1564771418399
haplotype_caller 1564771321129 1564771349141 1564771419769 1564771349148 1564771379539 1564771379540 1564771419672 1564771419672 1564771419768
haplotype_caller 1564771307633 1564771337842 1564771419969 1564771337848 1564771377866 1564771377867 1564771419884 1564771419884 1564771419968
haplotype_caller 1564771317611 1564771345282 1564771426431 1564771345288 1564771379551 1564771379552 1564771426340 1564771426340 1564771426430
haplotype_caller 1564771311605 1564771339474 1564771428689 1564771339480 1564771386569 1564771386569 1564771428611 1564771428611 1564771428689
haplotype_caller 1564771326613 1564771356284 1564771430393 1564771356290 1564771381486 1564771381487 1564771430284 1564771430285 1564771430393
haplotype_caller 1564771311605 1564771338875 1564771430890 1564771338884 1564771377840 1564771377841 1564771430819 1564771430819 1564771430889
haplotype_caller 1564771329612 1564771357373 1564771432814 1564771357381 1564771382203 1564771382205 1564771432732 1564771432732 1564771432813
haplotype_caller 1564771343639 1564771370190 1564771430377 1564771370196 1564771393756 1564771393757 1564771430284 1564771430284 1564771430376
haplotype_caller 1564771344618 1564771372817 1564771438009 1564771372824 1564771397138 1564771397139 1564771437909 1564771437909 1564771438009
haplotype_caller 1564771328637 1564771356491 1564771437508 1564771356497 1564771386948 1564771386949 1564771437370 1564771437370 1564771437508
haplotype_caller 1564771322636 1564771349027 1564771438139 1564771349033 1564771387283 1564771387283 1564771438039 1564771438039 1564771438139
haplotype_caller 1564771328637 1564771357327 1564771438108 1564771357333 1564771386437 1564771386438 1564771438001 1564771438001 1564771438107
haplotype_caller 1564771312127 1564771340564 1564771439303 1564771340571 1564771389399 1564771389399 1564771439232 1564771439232 1564771439302
haplotype_caller 1564771324130 1564771351279 1564771439665 1564771351285 1564771392328 1564771392329 1564771439579 1564771439579 1564771439665
haplotype_caller 1564771317611 1564771345342 1564771443675 1564771345349 1564771395873 1564771395874 1564771443513 1564771443513 1564771443674
haplotype_caller 1564771353620 1564771381067 1564771444969 1564771381073 1564771405680 1564771405681 1564771444900 1564771444900 1564771444969
haplotype_caller 1564771340639 1564771367579 1564771442922 1564771367586 1564771392942 1564771392942 1564771442842 1564771442842 1564771442922
haplotype_caller 1564771319634 1564771347686 1564771443081 1564771347692 1564771373730 1564771373730 1564771443001 1564771443001 1564771443080
haplotype_caller 1564771347618 1564771374917 1564771444214 1564771374923 1564771398706 1564771398707 1564771444133 1564771444133 1564771444214
haplotype_caller 1564771349640 1564771378103 1564771445541 1564771378109 1564771404760 1564771404761 1564771445449 1564771445449 1564771445540
haplotype_caller 1564771338616 1564771365891 1564771450314 1564771365898 1564771414234 1564771414234 1564771450251 1564771450251 1564771450313
haplotype_caller 1564771328637 1564771356610 1564771449987 1564771356616 1564771405546 1564771405546 1564771449912 1564771449912 1564771449986
haplotype_caller 1564771328637 1564771358556 1564771452067 1564771358563 1564771407077 1564771407078 1564771451925 1564771451925 1564771452066
haplotype_caller 1564771350619 1564771379014 1564771455732 1564771379021 1564771404941 1564771404941 1564771455637 1564771455638 1564771455732
haplotype_caller 1564771350619 1564771377685 1564771453539 1564771377692 1564771405141 1564771405141 1564771453441 1564771453441 1564771453539
haplotype_caller 1564771340639 1564771375398 1564771451129 1564771375405 1564771399887 1564771399888 1564771451013 1564771451013 1564771451129
haplotype_caller 1564771334638 1564771361396 1564771453236 1564771361404 1564771408975 1564771408976 1564771453147 1564771453147 1564771453235
haplotype_caller 1564771349640 1564771378279 1564771453848 1564771378286 1564771405586 1564771405587 1564771453748 1564771453748 1564771453847
haplotype_caller 1564771353620 1564771380841 1564771455357 1564771380848 1564771413121 1564771413122 1564771455242 1564771455242 1564771455356
haplotype_caller 1564771333131 1564771360937 1564771457528 1564771360943 1564771409229 1564771409230 1564771457429 1564771457429 1564771457527
haplotype_caller 1564771354136 1564771381674 1564771458828 1564771381681 1564771408132 1564771408133 1564771458702 1564771458702 1564771458827
haplotype_caller 1564771340639 1564771368778 1564771462594 1564771368785 1564771416343 1564771416343 1564771462512 1564771462512 1564771462593
haplotype_caller 1564771353620 1564771382437 1564771462714 1564771382443 1564771407459 1564771407460 1564771462629 1564771462629 1564771462713
haplotype_caller 1564771353621 1564771381308 1564771461763 1564771381315 1564771411892 1564771411893 1564771461641 1564771461641 1564771461762
haplotype_caller 1564771359675 1564771389585 1564771463636 1564771389592 1564771413543 1564771413544 1564771463551 1564771463551 1564771463636
haplotype_caller 1564771353627 1564771380905 1564771469702 1564771380911 1564771423091 1564771423092 1564771469610 1564771469611 1564771469701
haplotype_caller 1564771349641 1564771377708 1564771474868 1564771377715 1564771426644 1564771426645 1564771474771 1564771474771 1564771474868
haplotype_caller 1564771366138 1564771393670 1564771480030 1564771393676 1564771440705 1564771440705 1564771479942 1564771479942 1564771480030
haplotype_caller 1564771366138 1564771393574 1564771483265 1564771393581 1564771441993 1564771441994 1564771483202 1564771483202 1564771483264
haplotype_caller 1564771369138 1564771396536 1564771479147 1564771396545 1564771423728 1564771423729 1564771479030 1564771479030 1564771479146
haplotype_caller 1564771338669 1564771366375 1564771483877 1564771366384 1564771415199 1564771415199 1564771483789 1564771483790 1564771483877
haplotype_caller 1564771372139 1564771402541 1564771495311 1564771402547 1564771444657 1564771444658 1564771495211 1564771495211 1564771495310
haplotype_caller 1564771378157 1564771406654 1564771506195 1564771406661 1564771456611 1564771456611 1564771506087 1564771506087 1564771506195
genotype_gvcfs 1564771474570 1564771500344 1564771606665 1564771500351 1564771529840 1564771529841 1564771606544 1564771606544 1564771606664
genotype_gvcfs 1564771475241 1564771502725 1564771607632 1564771502732 1564771538166 1564771538166 1564771607520 1564771607520 1564771607632
genotype_gvcfs 1564771463745 1564771491882 1564771619178 1564771491891 1564771519673 1564771519674 1564771619004 1564771619004 1564771619177
genotype_gvcfs 1564771480599 1564771507076 1564771618290 1564771507082 1564771533174 1564771533175 1564771618193 1564771618193 1564771618290
genotype_gvcfs 1564771470584 1564771498857 1564771622260 1564771498864 1564771525482 1564771525483 1564771622115 1564771622115 1564771622259
genotype_gvcfs 1564771480601 1564771508432 1564771623398 1564771508439 1564771536319 1564771536320 1564771623314 1564771623314 1564771623398
genotype_gvcfs 1564771476074 1564771504399 1564771636049 1564771504405 1564771555445 1564771555446 1564771635942 1564771635942 1564771636048
genotype_gvcfs 1564771486642 1564771517162 1564771631990 1564771517169 1564771540193 1564771540193 1564771631892 1564771631892 1564771631989
genotype_gvcfs 1564771491016 1564771519192 1564771641941 1564771519198 1564771547856 1564771547857 1564771641831 1564771641831 1564771641940
genotype_gvcfs 1564771464219 1564771493314 1564771639393 1564771493322 1564771541465 1564771541465 1564771639327 1564771639327 1564771639393
genotype_gvcfs 1564771479910 1564771507984 1564771643309 1564771507990 1564771556649 1564771556650 1564771643194 1564771643194 1564771643309
genotype_gvcfs 1564771503453 1564771530917 1564771653357 1564771530924 1564771561595 1564771561596 1564771653234 1564771653235 1564771653357
genotype_gvcfs 1564771507201 1564771535007 1564771652422 1564771535014 1564771572157 1564771572158 1564771652338 1564771652338 1564771652421
genotype_gvcfs 1564771480582 1564771511143 1564771655351 1564771511150 1564771558715 1564771558715 1564771655268 1564771655268 1564771655350
genotype_gvcfs 1564771506929 1564771534996 1564771654641 1564771535003 1564771582628 1564771582629 1564771654540 1564771654540 1564771654640
genotype_gvcfs 1564771485346 1564771512851 1564771659042 1564771512858 1564771561004 1564771561004 1564771658948 1564771658948 1564771659041
genotype_gvcfs 1564771509657 1564771538830 1564771680809 1564771538837 1564771573413 1564771573413 1564771680705 1564771680706 1564771680809
genotype_gvcfs 1564771534774 1564771562271 1564771680879 1564771562278 1564771588667 1564771588668 1564771680800 1564771680800 1564771680879
genotype_gvcfs 1564771512209 1564771538774 1564771693816 1564771538783 1564771586408 1564771586409 1564771693644 1564771693644 1564771693816
genotype_gvcfs 1564771523435 1564771551119 1564771698727 1564771551125 1564771600671 1564771600671 1564771698642 1564771698642 1564771698726
combine_variants 1564771727632 1564771753656 1564771811639 1564771753662 1564771804537 1564771804537 1564771811521 1564771811521 1564771811638
select_variants_snp 1564771869244 1564771897257 1564771942913 1564771897263 1564771922728 1564771922729 1564771942846 1564771942847 1564771942912
select_variants_indel 1564771869244 1564771896062 1564771964230 1564771896068 1564771944286 1564771944287 1564771964106 1564771964107 1564771964230
filtering_snp 1564771989629 1564772017393 1564772051993 1564772017400 1564772045650 1564772045650 1564772051904 1564772051904 1564772051993
filtering_indel 1564772004827 1564772032499 1564772074165 1564772032505 1564772068121 1564772068122 1564772074094 1564772074094 1564772074164
merge_gcvf 1564771535233 1564771683266 1564779890894 1564771683267 1564771731808 1564771731809 1564779890783 1564779890783 1564779890893
