task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
generateData.js 1559390055481 1559390055997 1559390056196 1559390055998 1559390056074 1559390056074 1559390056143 1559390056142 1559390056196
createDat.js 1559390056696 1559390056770 1559390056912 1559390056770 1559390056813 1559390056813 1559390056876 1559390056876 1559390056912
createDat.js 1559390056697 1559390057123 1559390057315 1559390057125 1559390057204 1559390057204 1559390057273 1559390057273 1559390057315
createDat.js 1559390056693 1559390057150 1559390057378 1559390057151 1559390057228 1559390057228 1559390057296 1559390057296 1559390057378
createDat.js 1559390056696 1559390057092 1559390057308 1559390057093 1559390057174 1559390057174 1559390057242 1559390057242 1559390057307
ellipsoids-openmp 1559390057352 1559390057848 1559390103083 1559390057850 1559390058097 1559390058097 1559390102875 1559390102875 1559390103083
ellipsoids-openmp 1559390057361 1559390057493 1559390105893 1559390057493 1559390057740 1559390057740 1559390105729 1559390105729 1559390105893
ellipsoids-openmp 1559390057349 1559390057450 1559390103857 1559390057450 1559390057669 1559390057669 1559390103661 1559390103661 1559390103857
ellipsoids-openmp 1559390057362 1559390057454 1559390105170 1559390057454 1559390057662 1559390057662 1559390105030 1559390105030 1559390105170
ellipsoids-openmp 1559390057792 1559390058346 1559390105368 1559390058348 1559390058595 1559390058595 1559390105174 1559390105173 1559390105368
ellipsoids-openmp 1559390057793 1559390058347 1559390107058 1559390058348 1559390058597 1559390058597 1559390106859 1559390106859 1559390107057
ellipsoids-openmp 1559390057800 1559390058325 1559390105003 1559390058327 1559390058587 1559390058587 1559390104854 1559390104854 1559390105002
ellipsoids-openmp 1559390057792 1559390058345 1559390106582 1559390058346 1559390058591 1559390058591 1559390106418 1559390106418 1559390106582
ellipsoids-openmp 1559390057350 1559390057448 1559390108077 1559390057448 1559390057698 1559390057698 1559390107894 1559390107893 1559390108077
ellipsoids-openmp 1559390057799 1559390058339 1559390107906 1559390058341 1559390058555 1559390058556 1559390107706 1559390107705 1559390107905
mean-pack-ell 1559390110194 1559390110312 1559390110693 1559390110312 1559390110621 1559390110621 1559390110640 1559390110640 1559390110693
mean-pack-ell 1559390111097 1559390111153 1559390111553 1559390111153 1559390111484 1559390111484 1559390111502 1559390111502 1559390111553
ellipsoids-openmp 1559390057762 1559390058228 1559390117357 1559390058229 1559390058458 1559390058459 1559390117161 1559390117161 1559390117357
ellipsoids-openmp 1559390057759 1559390058236 1559390117262 1559390058237 1559390058460 1559390058460 1559390117025 1559390117025 1559390117262
ellipsoids-openmp 1559390057805 1559390058255 1559390117017 1559390058256 1559390058492 1559390058493 1559390116807 1559390116807 1559390117016
ellipsoids-openmp 1559390057804 1559390058353 1559390117975 1559390058355 1559390058589 1559390058589 1559390117733 1559390117733 1559390117975
ellipsoids-openmp 1559390057805 1559390058376 1559390118147 1559390058377 1559390058611 1559390058611 1559390117964 1559390117964 1559390118147
ellipsoids-openmp 1559390057764 1559390058237 1559390119273 1559390058238 1559390058476 1559390058476 1559390119109 1559390119108 1559390119273
ellipsoids-openmp 1559390057803 1559390058293 1559390120707 1559390058294 1559390058554 1559390058554 1559390120532 1559390120532 1559390120706
ellipsoids-openmp 1559390057763 1559390058217 1559390120347 1559390058218 1559390058442 1559390058443 1559390120126 1559390120126 1559390120346
ellipsoids-openmp 1559390057804 1559390058252 1559390120001 1559390058253 1559390058491 1559390058492 1559390119824 1559390119824 1559390120001
mean-pack-ell 1559390121675 1559390121850 1559390122207 1559390121850 1559390122147 1559390122147 1559390122151 1559390122150 1559390122207
ellipsoids-openmp 1559390057761 1559390058210 1559390123992 1559390058211 1559390058470 1559390058470 1559390123822 1559390123822 1559390123992
mean-pack-ell 1559390124900 1559390125013 1559390125366 1559390125014 1559390125315 1559390125316 1559390125329 1559390125329 1559390125366
summary.js 1559390125787 1559390125847 1559390125994 1559390125848 1559390125894 1559390125894 1559390125956 1559390125956 1559390125994
