task_name task_fire task_start task_end download_start download_end execution_start execution_end upload_start upload_end
kinc-wrapper 1584603759008 1584603762259 1584603782105 1584603762262 1584603762866 1584603762866 1584603782000 1584603782000 1584603782104
kinc-wrapper 1584603758991 1584603763578 1584603783228 1584603763580 1584603764055 1584603764055 1584603783116 1584603783116 1584603783227
kinc-wrapper 1584603759015 1584603763495 1584603783437 1584603763496 1584603764112 1584603764112 1584603783362 1584603783362 1584603783437
kinc-wrapper 1584603758570 1584603763138 1584603783568 1584603763139 1584603763616 1584603763616 1584603783503 1584603783503 1584603783567
kinc-wrapper 1584603758992 1584603763311 1584603783742 1584603763312 1584603763870 1584603763870 1584603783666 1584603783666 1584603783742
kinc-wrapper 1584603759019 1584603763012 1584603783769 1584603763013 1584603763491 1584603763492 1584603783658 1584603783658 1584603783768
kinc-wrapper 1584603758608 1584603762684 1584603783849 1584603762685 1584603763208 1584603763209 1584603783763 1584603783763 1584603783848
kinc-wrapper 1584603759018 1584603763254 1584603784034 1584603763255 1584603763760 1584603763760 1584603783961 1584603783961 1584603784033
kinc-wrapper 1584603758593 1584603763434 1584603784076 1584603763435 1584603764104 1584603764105 1584603783937 1584603783937 1584603784075
kinc-wrapper 1584603758588 1584603762534 1584603784694 1584603762535 1584603762971 1584603762972 1584603784580 1584603784580 1584603784694
kinc-wrapper 1584603758622 1584603762530 1584603784697 1584603762531 1584603763023 1584603763024 1584603784605 1584603784605 1584603784696
kinc-wrapper 1584603758604 1584603761653 1584603785168 1584603761654 1584603762112 1584603762112 1584603785057 1584603785058 1584603785168
kinc-wrapper 1584603759020 1584603762622 1584603785198 1584603762623 1584603763048 1584603763048 1584603785050 1584603785051 1584603785198
kinc-wrapper 1584603758949 1584603762900 1584603785212 1584603762901 1584603763284 1584603763284 1584603785125 1584603785125 1584603785211
kinc-wrapper 1584603758602 1584603763631 1584603785239 1584603763632 1584603764196 1584603764196 1584603785159 1584603785159 1584603785239
kinc-wrapper 1584603759012 1584603763503 1584603785510 1584603763504 1584603764064 1584603764064 1584603785426 1584603785426 1584603785509
